Artist,Song Title,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Olivia Rodrigo,happier,3JJneCSDh1685L9OVvTiIo,0.399,0.451,6.0,-9.731,1.0,0.172,0.788,7.26e-06,0.0839,0.311,168.836,audio_features,3JJneCSDh1685L9OVvTiIo,spotify:track:3JJneCSDh1685L9OVvTiIo,https://api.spotify.com/v1/tracks/3JJneCSDh1685L9OVvTiIo,https://api.spotify.com/v1/audio-analysis/3JJneCSDh1685L9OVvTiIo,175933.0,3.0
Olivia Rodrigo,"1 step forward, 3 steps back",4agPFCccTh7gIho2sNhsJp,0.472,0.202,2.0,-12.635,1.0,0.0995,0.938,0.0,0.126,0.445,169.023,audio_features,4agPFCccTh7gIho2sNhsJp,spotify:track:4agPFCccTh7gIho2sNhsJp,https://api.spotify.com/v1/tracks/4agPFCccTh7gIho2sNhsJp,https://api.spotify.com/v1/audio-analysis/4agPFCccTh7gIho2sNhsJp,163587.0,4.0
Olivia Rodrigo,"I Think I Kinda, You Know - Duet",2UVrIJBJVRPN9UgzShCJ5c,0.781,0.463,0.0,-7.662,1.0,0.0861,0.47,0.0,0.0961,0.506,129.131,audio_features,2UVrIJBJVRPN9UgzShCJ5c,spotify:track:2UVrIJBJVRPN9UgzShCJ5c,https://api.spotify.com/v1/tracks/2UVrIJBJVRPN9UgzShCJ5c,https://api.spotify.com/v1/audio-analysis/2UVrIJBJVRPN9UgzShCJ5c,172253.0,4.0
Olivia Rodrigo,Wondering,6vGnPFWExk8QXcRmxaoX3e,0.456,0.445,6.0,-7.065,1.0,0.0398,0.81,0.0,0.0915,0.224,130.656,audio_features,6vGnPFWExk8QXcRmxaoX3e,spotify:track:6vGnPFWExk8QXcRmxaoX3e,https://api.spotify.com/v1/tracks/6vGnPFWExk8QXcRmxaoX3e,https://api.spotify.com/v1/audio-analysis/6vGnPFWExk8QXcRmxaoX3e,225382.0,4.0
Olivia Rodrigo,Out of the Old,6YYF7BRXYbGIHd3FLeU9R4,0.626,0.621,3.0,-6.756,1.0,0.123,0.56,0.0,0.133,0.499,112.811,audio_features,6YYF7BRXYbGIHd3FLeU9R4,spotify:track:6YYF7BRXYbGIHd3FLeU9R4,https://api.spotify.com/v1/tracks/6YYF7BRXYbGIHd3FLeU9R4,https://api.spotify.com/v1/audio-analysis/6YYF7BRXYbGIHd3FLeU9R4,168689.0,4.0
Olivia Rodrigo,"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",0nZkXIhuH183AKwF1LAZUy,0.678,0.241,0.0,-13.686,1.0,0.0321,0.905,0.0,0.11,0.647,90.976,audio_features,0nZkXIhuH183AKwF1LAZUy,spotify:track:0nZkXIhuH183AKwF1LAZUy,https://api.spotify.com/v1/tracks/0nZkXIhuH183AKwF1LAZUy,https://api.spotify.com/v1/audio-analysis/0nZkXIhuH183AKwF1LAZUy,107277.0,4.0
Olivia Rodrigo,pretty isn’t pretty,5w05UaUMvDNUjgXptqmEcu,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,love is embarrassing,1haoEnXbsUS3OFIWaUJ3wb,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,The Rose Song,4qCySCQyiyLT2mVUOM2zdS,0.437,0.374,5.0,-8.991,1.0,0.0376,0.786,0.0,0.107,0.461,141.897,audio_features,4qCySCQyiyLT2mVUOM2zdS,spotify:track:4qCySCQyiyLT2mVUOM2zdS,https://api.spotify.com/v1/tracks/4qCySCQyiyLT2mVUOM2zdS,https://api.spotify.com/v1/audio-analysis/4qCySCQyiyLT2mVUOM2zdS,174380.0,4.0
Olivia Rodrigo,traitor,6F9U58EHsIPgvQs5eb8O2J,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,6F9U58EHsIPgvQs5eb8O2J,spotify:track:6F9U58EHsIPgvQs5eb8O2J,https://api.spotify.com/v1/tracks/6F9U58EHsIPgvQs5eb8O2J,https://api.spotify.com/v1/audio-analysis/6F9U58EHsIPgvQs5eb8O2J,229227.0,4.0
Olivia Rodrigo,lacy,4Jo1lAhjCEAh9JQPW6HbNi,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,making the bed,5byCIls9176kVaCUqEf88j,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,ballad of a homeschooled girl,1XiFjtUMNldDO7pcVKla7p,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,"jealousy, jealousy",2dzydxg33Wh5jEtHxhAc60,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,audio_features,2dzydxg33Wh5jEtHxhAc60,spotify:track:2dzydxg33Wh5jEtHxhAc60,https://api.spotify.com/v1/tracks/2dzydxg33Wh5jEtHxhAc60,https://api.spotify.com/v1/audio-analysis/2dzydxg33Wh5jEtHxhAc60,173160.0,4.0
Olivia Rodrigo,logical,3dKYak9dKL8YeHx5jMokoP,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,teenage dream,3uDWvu6ueYFB3GAi7rdWgG,,,,,,,,,,,,,,,,,,
Olivia Rodrigo,favorite crime,61W7tEpxEfmizp6V5ZRN10,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,61W7tEpxEfmizp6V5ZRN10,spotify:track:61W7tEpxEfmizp6V5ZRN10,https://api.spotify.com/v1/tracks/61W7tEpxEfmizp6V5ZRN10,https://api.spotify.com/v1/audio-analysis/61W7tEpxEfmizp6V5ZRN10,152667.0,4.0
Olivia Rodrigo,Just for a Moment,0fyNdwiOqyXyZ1OHhtRZ5y,0.435,0.493,2.0,-6.244,1.0,0.0449,0.213,0.0,0.149,0.428,89.956,audio_features,0fyNdwiOqyXyZ1OHhtRZ5y,spotify:track:0fyNdwiOqyXyZ1OHhtRZ5y,https://api.spotify.com/v1/tracks/0fyNdwiOqyXyZ1OHhtRZ5y,https://api.spotify.com/v1/audio-analysis/0fyNdwiOqyXyZ1OHhtRZ5y,197322.0,4.0
Olivia Rodrigo,enough for you,3T8KVPcFVyyzswMnS8NC8t,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485,audio_features,3T8KVPcFVyyzswMnS8NC8t,spotify:track:3T8KVPcFVyyzswMnS8NC8t,https://api.spotify.com/v1/tracks/3T8KVPcFVyyzswMnS8NC8t,https://api.spotify.com/v1/audio-analysis/3T8KVPcFVyyzswMnS8NC8t,202827.0,4.0
Olivia Rodrigo,all-american bitch,5in6Vd5AC23e90k4kVqA3v,0.428,0.681,6.0,-4.337,1.0,0.0407,0.282,1.71e-06,0.172,0.338,156.295,audio_features,5in6Vd5AC23e90k4kVqA3v,spotify:track:5in6Vd5AC23e90k4kVqA3v,https://api.spotify.com/v1/tracks/5in6Vd5AC23e90k4kVqA3v,https://api.spotify.com/v1/audio-analysis/5in6Vd5AC23e90k4kVqA3v,165834.0,4.0
Olivia Rodrigo,hope ur ok,1QnqdRLbL6yxHFirIokIMg,0.443,0.298,0.0,-12.181,1.0,0.0644,0.388,1e-05,0.103,0.172,77.253,audio_features,1QnqdRLbL6yxHFirIokIMg,spotify:track:1QnqdRLbL6yxHFirIokIMg,https://api.spotify.com/v1/tracks/1QnqdRLbL6yxHFirIokIMg,https://api.spotify.com/v1/audio-analysis/1QnqdRLbL6yxHFirIokIMg,209560.0,4.0
Olivia Rodrigo,bad idea right?,7MEj3sZBfizVsLRV9xJAD9,0.623,0.867,9.0,-3.405,1.0,0.0857,0.00271,6.43e-06,0.0565,0.716,129.993,audio_features,7MEj3sZBfizVsLRV9xJAD9,spotify:track:7MEj3sZBfizVsLRV9xJAD9,https://api.spotify.com/v1/tracks/7MEj3sZBfizVsLRV9xJAD9,https://api.spotify.com/v1/audio-analysis/7MEj3sZBfizVsLRV9xJAD9,184784.0,4.0
Olivia Rodrigo,"Granted - From ""High School Musical: The Musical: The Series (Season 2)""",71JGK9HPfjQNtKq5AhgbTg,0.577,0.602,9.0,-5.711,0.0,0.0306,0.132,0.0,0.295,0.23,84.978,audio_features,71JGK9HPfjQNtKq5AhgbTg,spotify:track:71JGK9HPfjQNtKq5AhgbTg,https://api.spotify.com/v1/tracks/71JGK9HPfjQNtKq5AhgbTg,https://api.spotify.com/v1/audio-analysis/71JGK9HPfjQNtKq5AhgbTg,154041.0,4.0
Olivia Rodrigo,get him back!,0so7zGKxgXahmxEdUA5YWQ,0.55,0.836,5.0,-5.689,1.0,0.192,0.0137,0.0,0.577,0.778,162.164,audio_features,0so7zGKxgXahmxEdUA5YWQ,spotify:track:0so7zGKxgXahmxEdUA5YWQ,https://api.spotify.com/v1/tracks/0so7zGKxgXahmxEdUA5YWQ,https://api.spotify.com/v1/audio-analysis/0so7zGKxgXahmxEdUA5YWQ,211141.0,4.0
Olivia Rodrigo,love is embarrassing,22KnYw2IBDmq3DBq9IOCU9,0.53,0.811,9.0,-3.443,1.0,0.106,0.00379,0.0,0.149,0.635,160.04,audio_features,22KnYw2IBDmq3DBq9IOCU9,spotify:track:22KnYw2IBDmq3DBq9IOCU9,https://api.spotify.com/v1/tracks/22KnYw2IBDmq3DBq9IOCU9,https://api.spotify.com/v1/audio-analysis/22KnYw2IBDmq3DBq9IOCU9,154517.0,4.0
Olivia Rodrigo,ballad of a homeschooled girl,4DMLMZUexUU3ydDDiQ3FxA,0.341,0.869,1.0,-3.331,1.0,0.0729,0.0535,0.0,0.357,0.472,120.191,audio_features,4DMLMZUexUU3ydDDiQ3FxA,spotify:track:4DMLMZUexUU3ydDDiQ3FxA,https://api.spotify.com/v1/tracks/4DMLMZUexUU3ydDDiQ3FxA,https://api.spotify.com/v1/audio-analysis/4DMLMZUexUU3ydDDiQ3FxA,203369.0,4.0
Olivia Rodrigo,"Out of the Old - From ""High School Musical: The Musical: The Series""",2jVqcE5a7GoEEti0OcImc6,0.624,0.621,3.0,-6.756,1.0,0.119,0.56,0.0,0.133,0.5,113.011,audio_features,2jVqcE5a7GoEEti0OcImc6,spotify:track:2jVqcE5a7GoEEti0OcImc6,https://api.spotify.com/v1/tracks/2jVqcE5a7GoEEti0OcImc6,https://api.spotify.com/v1/audio-analysis/2jVqcE5a7GoEEti0OcImc6,168689.0,4.0
Olivia Rodrigo,vampire,58pswluemcGL2plbDaeZ3T,0.476,0.561,5.0,-5.673,1.0,0.0649,0.171,0.0,0.243,0.278,138.137,audio_features,58pswluemcGL2plbDaeZ3T,spotify:track:58pswluemcGL2plbDaeZ3T,https://api.spotify.com/v1/tracks/58pswluemcGL2plbDaeZ3T,https://api.spotify.com/v1/audio-analysis/58pswluemcGL2plbDaeZ3T,219724.0,4.0
Olivia Rodrigo,lacy,3SHjjzIyLVh9gFvhWsQMch,0.436,0.384,3.0,-7.733,1.0,0.0344,0.803,0.0,0.108,0.386,77.26,audio_features,3SHjjzIyLVh9gFvhWsQMch,spotify:track:3SHjjzIyLVh9gFvhWsQMch,https://api.spotify.com/v1/tracks/3SHjjzIyLVh9gFvhWsQMch,https://api.spotify.com/v1/audio-analysis/3SHjjzIyLVh9gFvhWsQMch,177212.0,4.0
Olivia Rodrigo,making the bed,1rAyX7YPAd2VEo0DK9ou3y,0.34,0.42,7.0,-7.681,1.0,0.0422,0.367,0.0,0.124,0.211,78.511,audio_features,1rAyX7YPAd2VEo0DK9ou3y,spotify:track:1rAyX7YPAd2VEo0DK9ou3y,https://api.spotify.com/v1/tracks/1rAyX7YPAd2VEo0DK9ou3y,https://api.spotify.com/v1/audio-analysis/1rAyX7YPAd2VEo0DK9ou3y,198867.0,5.0
Olivia Rodrigo,the grudge,160BPsnPJ81i5f6GJ6YC8M,0.563,0.305,10.0,-9.198,1.0,0.0824,0.909,0.0,0.0737,0.321,127.76,audio_features,160BPsnPJ81i5f6GJ6YC8M,spotify:track:160BPsnPJ81i5f6GJ6YC8M,https://api.spotify.com/v1/tracks/160BPsnPJ81i5f6GJ6YC8M,https://api.spotify.com/v1/audio-analysis/160BPsnPJ81i5f6GJ6YC8M,189386.0,4.0
Olivia Rodrigo,Start of Something New - Nini Version,5IZU5UmMN4Q1up8pnW2hWL,0.453,0.246,2.0,-7.498,1.0,0.0365,0.801,0.0,0.106,0.324,75.174,audio_features,5IZU5UmMN4Q1up8pnW2hWL,spotify:track:5IZU5UmMN4Q1up8pnW2hWL,https://api.spotify.com/v1/tracks/5IZU5UmMN4Q1up8pnW2hWL,https://api.spotify.com/v1/audio-analysis/5IZU5UmMN4Q1up8pnW2hWL,101176.0,5.0
Olivia Rodrigo,pretty isn’t pretty,3PnqJmy1nKkRa5DYwEv7sM,0.55,0.852,2.0,-4.472,1.0,0.0543,0.00298,0.0,0.0848,0.535,123.953,audio_features,3PnqJmy1nKkRa5DYwEv7sM,spotify:track:3PnqJmy1nKkRa5DYwEv7sM,https://api.spotify.com/v1/tracks/3PnqJmy1nKkRa5DYwEv7sM,https://api.spotify.com/v1/audio-analysis/3PnqJmy1nKkRa5DYwEv7sM,199422.0,4.0
Olivia Rodrigo,logical,60lRIoDcy5ZAGXnbtn82L2,0.456,0.241,7.0,-8.038,1.0,0.0354,0.849,0.0,0.101,0.153,78.33,audio_features,60lRIoDcy5ZAGXnbtn82L2,spotify:track:60lRIoDcy5ZAGXnbtn82L2,https://api.spotify.com/v1/tracks/60lRIoDcy5ZAGXnbtn82L2,https://api.spotify.com/v1/audio-analysis/60lRIoDcy5ZAGXnbtn82L2,231907.0,4.0
Olivia Rodrigo,teenage dream,531XIdq8xsN30xtTv278bR,0.413,0.229,5.0,-10.905,1.0,0.0365,0.854,0.0,0.109,0.0942,134.803,audio_features,531XIdq8xsN30xtTv278bR,spotify:track:531XIdq8xsN30xtTv278bR,https://api.spotify.com/v1/tracks/531XIdq8xsN30xtTv278bR,https://api.spotify.com/v1/audio-analysis/531XIdq8xsN30xtTv278bR,222358.0,4.0
Olivia Rodrigo,Wondering - Ashlyn & Nini Piano Version,7tEjgbNfxXdxDvA9GQA1j2,0.607,0.362,6.0,-7.577,1.0,0.041,0.879,0.0,0.12,0.445,130.72,audio_features,7tEjgbNfxXdxDvA9GQA1j2,spotify:track:7tEjgbNfxXdxDvA9GQA1j2,https://api.spotify.com/v1/tracks/7tEjgbNfxXdxDvA9GQA1j2,https://api.spotify.com/v1/audio-analysis/7tEjgbNfxXdxDvA9GQA1j2,150307.0,4.0
Sabrina Carpenter,Espresso,2qSkIjg1o9h3YT9RAgYN75,0.701,0.771,0.0,-5.486,1.0,0.0293,0.133,1.17e-05,0.197,0.661,103.982,audio_features,2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,175459.0,4.0
Sabrina Carpenter,Feather,2Zo1PcszsT9WQ0ANntJbID,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Nonsense,6dgUya35uo964z7GZXM07g,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,because i liked a boy,32FhTAAjKZaBein150o3Px,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Looking at Me,59tskctgqUmjCWAwhzYAFm,0.681,0.798,2.0,-4.367,1.0,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,audio_features,59tskctgqUmjCWAwhzYAFm,spotify:track:59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/tracks/59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/audio-analysis/59tskctgqUmjCWAwhzYAFm,181120.0,4.0
Sabrina Carpenter,Read your Mind,4Wos0h9ECU2Z3oJMTQxpbc,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Vicious,6Alp15t6urC4opjJiyOqZu,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,emails i can’t send,2qLyo5FeWquE7HBUbcVnEy,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Thumbs,6WC5fhc9XMaCrUNKNjm9xE,0.73,0.718,8.0,-3.496,1.0,0.0478,0.0284,0.0,0.0892,0.127,135.045,audio_features,6WC5fhc9XMaCrUNKNjm9xE,spotify:track:6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/tracks/6WC5fhc9XMaCrUNKNjm9xE,https://api.spotify.com/v1/audio-analysis/6WC5fhc9XMaCrUNKNjm9xE,216467.0,4.0
Sabrina Carpenter,opposite,27Jko74ZSVY1kwt0vMY6Pu,0.623,0.448,0.0,-9.631,1.0,0.0351,0.837,1.86e-06,0.118,0.657,82.465,audio_features,27Jko74ZSVY1kwt0vMY6Pu,spotify:track:27Jko74ZSVY1kwt0vMY6Pu,https://api.spotify.com/v1/tracks/27Jko74ZSVY1kwt0vMY6Pu,https://api.spotify.com/v1/audio-analysis/27Jko74ZSVY1kwt0vMY6Pu,168170.0,4.0
Sabrina Carpenter,Already Over,5QhJorJmjqYfETfqgBtGg3,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Sue Me,3WVhkjB7Y4xFruqoCAajBb,0.46,0.809,6.0,-5.415,1.0,0.326,0.0422,5.04e-05,0.138,0.609,157.184,audio_features,3WVhkjB7Y4xFruqoCAajBb,spotify:track:3WVhkjB7Y4xFruqoCAajBb,https://api.spotify.com/v1/tracks/3WVhkjB7Y4xFruqoCAajBb,https://api.spotify.com/v1/audio-analysis/3WVhkjB7Y4xFruqoCAajBb,179227.0,4.0
Sabrina Carpenter,Fast Times,6n05BgVkxxz2k5ICZYa2PH,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,things i wish you said,2t2fnYja6b2pUizMungIo0,0.55,0.255,4.0,-11.51,1.0,0.0411,0.742,0.0,0.11,0.152,146.65,audio_features,2t2fnYja6b2pUizMungIo0,spotify:track:2t2fnYja6b2pUizMungIo0,https://api.spotify.com/v1/tracks/2t2fnYja6b2pUizMungIo0,https://api.spotify.com/v1/audio-analysis/2t2fnYja6b2pUizMungIo0,162749.0,4.0
Sabrina Carpenter,Tornado Warnings,5kcuHw8WtxauIWI5crMcLM,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Skin,03B2SfXuvDh1m9F4tqrX07,0.557,0.457,7.0,-5.372,1.0,0.0335,0.428,0.0,0.0567,0.328,105.918,audio_features,03B2SfXuvDh1m9F4tqrX07,spotify:track:03B2SfXuvDh1m9F4tqrX07,https://api.spotify.com/v1/tracks/03B2SfXuvDh1m9F4tqrX07,https://api.spotify.com/v1/audio-analysis/03B2SfXuvDh1m9F4tqrX07,177500.0,4.0
Sabrina Carpenter,I Knew You Were Trouble - Spotify Singles,30QYxvXOJZhGBF6DvpNb8w,0.345,0.513,6.0,-6.633,1.0,0.0553,0.406,0.0,0.149,0.189,145.298,audio_features,30QYxvXOJZhGBF6DvpNb8w,spotify:track:30QYxvXOJZhGBF6DvpNb8w,https://api.spotify.com/v1/tracks/30QYxvXOJZhGBF6DvpNb8w,https://api.spotify.com/v1/audio-analysis/30QYxvXOJZhGBF6DvpNb8w,233617.0,4.0
Sabrina Carpenter,Read your Mind,2Irr5XfPM6cyoKijHSCrqM,0.659,0.803,1.0,-5.043,1.0,0.0446,0.0102,0.0,0.0746,0.62,120.08,audio_features,2Irr5XfPM6cyoKijHSCrqM,spotify:track:2Irr5XfPM6cyoKijHSCrqM,https://api.spotify.com/v1/tracks/2Irr5XfPM6cyoKijHSCrqM,https://api.spotify.com/v1/audio-analysis/2Irr5XfPM6cyoKijHSCrqM,207850.0,4.0
Sabrina Carpenter,bet u wanna,1RAeuvRyRzCweAK3jUT0ZW,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Lonesome,0HYhOGKAHiOsv8GW4JdMJ8,0.624,0.345,0.0,-11.116,1.0,0.037,0.418,8.74e-05,0.107,0.352,111.185,audio_features,0HYhOGKAHiOsv8GW4JdMJ8,spotify:track:0HYhOGKAHiOsv8GW4JdMJ8,https://api.spotify.com/v1/tracks/0HYhOGKAHiOsv8GW4JdMJ8,https://api.spotify.com/v1/audio-analysis/0HYhOGKAHiOsv8GW4JdMJ8,187592.0,4.0
Sabrina Carpenter,Nonsense,6jSQ6c7OkA4ExGWM61uYcS,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,emails i can’t send,6xi4KL7KDYjzz3wuvLBeOg,0.505,0.362,4.0,-10.586,0.0,0.103,0.732,0.0,0.622,0.498,133.95,audio_features,6xi4KL7KDYjzz3wuvLBeOg,spotify:track:6xi4KL7KDYjzz3wuvLBeOg,https://api.spotify.com/v1/tracks/6xi4KL7KDYjzz3wuvLBeOg,https://api.spotify.com/v1/audio-analysis/6xi4KL7KDYjzz3wuvLBeOg,104408.0,4.0
Sabrina Carpenter,Vicious,3o99q6o0C2HdEiXJbLL5Wb,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,because i liked a boy,1Y7qOCA4FMQlxJjpekw8X0,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Already Over,443Rp7TCj7n3SNDkmRIQb6,0.559,0.793,4.0,-7.009,1.0,0.501,0.406,0.0,0.117,0.451,113.431,audio_features,443Rp7TCj7n3SNDkmRIQb6,spotify:track:443Rp7TCj7n3SNDkmRIQb6,https://api.spotify.com/v1/tracks/443Rp7TCj7n3SNDkmRIQb6,https://api.spotify.com/v1/audio-analysis/443Rp7TCj7n3SNDkmRIQb6,170827.0,4.0
Sabrina Carpenter,Can't Blame a Girl for Trying,5K7fGxZQB0K5sPKhLe9e07,0.601,0.392,0.0,-7.322,1.0,0.0342,0.449,0.0,0.13,0.352,143.716,audio_features,5K7fGxZQB0K5sPKhLe9e07,spotify:track:5K7fGxZQB0K5sPKhLe9e07,https://api.spotify.com/v1/tracks/5K7fGxZQB0K5sPKhLe9e07,https://api.spotify.com/v1/audio-analysis/5K7fGxZQB0K5sPKhLe9e07,169307.0,4.0
Sabrina Carpenter,Tornado Warnings,53pcTIVGVE58vWWM7hfYPl,0.695,0.582,3.0,-7.619,1.0,0.0809,0.174,0.0,0.0956,0.514,115.009,audio_features,53pcTIVGVE58vWWM7hfYPl,spotify:track:53pcTIVGVE58vWWM7hfYPl,https://api.spotify.com/v1/tracks/53pcTIVGVE58vWWM7hfYPl,https://api.spotify.com/v1/audio-analysis/53pcTIVGVE58vWWM7hfYPl,204180.0,4.0
Sabrina Carpenter,Fast Times,2PF942PpnXkvXgLjphm8gG,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,bet u wanna,2emeScREzF5sqckc9Lejc4,0.587,0.64,11.0,-6.859,0.0,0.133,0.0139,0.0,0.231,0.496,101.947,audio_features,2emeScREzF5sqckc9Lejc4,spotify:track:2emeScREzF5sqckc9Lejc4,https://api.spotify.com/v1/tracks/2emeScREzF5sqckc9Lejc4,https://api.spotify.com/v1/audio-analysis/2emeScREzF5sqckc9Lejc4,191025.0,4.0
Sabrina Carpenter,Why,1byScELwcJffsdL5QWa6Yk,0.633,0.557,11.0,-4.917,0.0,0.203,0.169,0.0,0.0671,0.623,89.672,audio_features,1byScELwcJffsdL5QWa6Yk,spotify:track:1byScELwcJffsdL5QWa6Yk,https://api.spotify.com/v1/tracks/1byScELwcJffsdL5QWa6Yk,https://api.spotify.com/v1/audio-analysis/1byScELwcJffsdL5QWa6Yk,171096.0,4.0
Sabrina Carpenter,how many things,6NvlhDdVgFotNgPK30LM2T,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Bad for Business,38bbpkFcxgjupISR0K94UU,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Feather,2ESbXlYrHN88KwqcIjsljW,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,skinny dipping,1ZvbLYAXwvMfaPtN65QF2D,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Bad for Business,1pp48yqPWZIsaDSIBrVe0r,0.596,0.526,7.0,-8.663,1.0,0.0378,0.386,0.0,0.167,0.569,108.066,audio_features,1pp48yqPWZIsaDSIBrVe0r,spotify:track:1pp48yqPWZIsaDSIBrVe0r,https://api.spotify.com/v1/tracks/1pp48yqPWZIsaDSIBrVe0r,https://api.spotify.com/v1/audio-analysis/1pp48yqPWZIsaDSIBrVe0r,188338.0,4.0
Sabrina Carpenter,decode,17wMOhLqVB3DRCmTaLjwVM,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Feather - Sped Up,2WkrEyLzATbOK8U3xt8Ggq,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,decode,58AFokYCv4jdJ2T0hEoQ2r,0.592,0.37,4.0,-9.149,1.0,0.0385,0.663,0.0,0.0777,0.385,122.221,audio_features,58AFokYCv4jdJ2T0hEoQ2r,spotify:track:58AFokYCv4jdJ2T0hEoQ2r,https://api.spotify.com/v1/tracks/58AFokYCv4jdJ2T0hEoQ2r,https://api.spotify.com/v1/audio-analysis/58AFokYCv4jdJ2T0hEoQ2r,188167.0,4.0
Sabrina Carpenter,skinny dipping,436RVcyrHyXdqYNWGYMxx5,,,,,,,,,,,,,,,,,,
Sabrina Carpenter,Exhale,6CagMrZXJUdGGIw6Eaepos,0.513,0.266,7.0,-10.611,1.0,0.0357,0.879,0.0,0.123,0.276,74.009,audio_features,6CagMrZXJUdGGIw6Eaepos,spotify:track:6CagMrZXJUdGGIw6Eaepos,https://api.spotify.com/v1/tracks/6CagMrZXJUdGGIw6Eaepos,https://api.spotify.com/v1/audio-analysis/6CagMrZXJUdGGIw6Eaepos,164709.0,4.0
Sabrina Carpenter,Paris,359HNzfOXhCMHB1pNKhyfH,0.576,0.671,2.0,-6.408,0.0,0.0474,0.0482,0.0,0.114,0.226,114.839,audio_features,359HNzfOXhCMHB1pNKhyfH,spotify:track:359HNzfOXhCMHB1pNKhyfH,https://api.spotify.com/v1/tracks/359HNzfOXhCMHB1pNKhyfH,https://api.spotify.com/v1/audio-analysis/359HNzfOXhCMHB1pNKhyfH,218080.0,4.0
Sabrina Carpenter,cindy lou who,15WQ0CnYIbWNCWvwp7IlYr,0.39,0.292,0.0,-7.737,1.0,0.0348,0.939,1.31e-05,0.0942,0.539,86.199,audio_features,15WQ0CnYIbWNCWvwp7IlYr,spotify:track:15WQ0CnYIbWNCWvwp7IlYr,https://api.spotify.com/v1/tracks/15WQ0CnYIbWNCWvwp7IlYr,https://api.spotify.com/v1/audio-analysis/15WQ0CnYIbWNCWvwp7IlYr,121360.0,3.0
Sabrina Carpenter,Nonsense - Sped Up Version,5KeI897tZgjezHKvxlaOaR,0.541,0.844,11.0,-2.471,1.0,0.142,0.0309,0.0,0.689,0.604,165.931,audio_features,5KeI897tZgjezHKvxlaOaR,spotify:track:5KeI897tZgjezHKvxlaOaR,https://api.spotify.com/v1/tracks/5KeI897tZgjezHKvxlaOaR,https://api.spotify.com/v1/audio-analysis/5KeI897tZgjezHKvxlaOaR,137515.0,4.0
Sabrina Carpenter,how many things,4yC3v03vIGfmV6Rag568mV,0.518,0.227,11.0,-9.457,1.0,0.0354,0.902,0.0,0.367,0.571,81.174,audio_features,4yC3v03vIGfmV6Rag568mV,spotify:track:4yC3v03vIGfmV6Rag568mV,https://api.spotify.com/v1/tracks/4yC3v03vIGfmV6Rag568mV,https://api.spotify.com/v1/audio-analysis/4yC3v03vIGfmV6Rag568mV,243880.0,4.0
Sabrina Carpenter,Eyes Wide Open,4pbrp5dxpqjfaf4GiS6YuO,0.584,0.641,1.0,-6.637,1.0,0.0284,0.00435,1.22e-06,0.113,0.353,88.033,audio_features,4pbrp5dxpqjfaf4GiS6YuO,spotify:track:4pbrp5dxpqjfaf4GiS6YuO,https://api.spotify.com/v1/tracks/4pbrp5dxpqjfaf4GiS6YuO,https://api.spotify.com/v1/audio-analysis/4pbrp5dxpqjfaf4GiS6YuO,192720.0,4.0
